,Actual Classifcation,Predicted Classification,a,b,c
60,1.0,1,0.9999192,26.96540983606557,0.0
61,1.0,1,0.9999192,82.51540983606557,0.0
62,1.0,1,0.9999192,96.72163934426229,0.0
63,1.0,1,0.9999192,-95.99311475409836,0.0
64,1.0,1,0.9999192,2.3777049180327863,0.0
65,1.0,1,0.9999192,50.82459016393442,0.0
66,1.0,1,0.9999192,21.865737704918033,0.0
67,1.0,1,0.9999192,-53.01016393442624,0.0
68,1.0,1,0.9999192,-78.69065573770492,0.0
69,1.0,1,0.9999192,-37.52901639344263,0.0
70,1.0,1,0.9999192,65.75934426229507,0.0
71,1.0,5,0.9999192,8.205901639344262,0.0
72,1.0,1,0.9999192,8.023770491803278,0.0
73,1.0,1,0.9999192,-26.236885245901647,0.0
74,1.0,1,0.9999192,53.010163934426224,0.0
75,1.0,1,0.9999192,-16.766065573770504,0.0
76,1.0,1,0.9999192,-47.54622950819673,0.0
77,1.0,1,0.9999192,-13.851967213114762,0.0
78,1.0,1,0.9999192,-90.71131147540984,0.0
79,1.0,1,0.9999192,-34.97918032786886,0.0
80,1.0,1,0.9999192,51.0067213114754,0.0
81,1.0,1,0.9999192,40.07885245901639,0.0
82,1.0,1,0.9999192,64.66655737704917,0.0
83,1.0,1,0.9999192,17.676721311475408,0.0
84,1.0,1,0.9999192,75.04803278688524,0.0
85,1.0,1,0.9999192,3.470491803278688,0.0
86,1.0,1,0.9999192,62.66311475409835,0.0
87,1.0,1,0.9999192,-23.140655737704932,0.0
88,1.0,1,0.9999192,-24.59770491803279,0.0
89,1.0,1,0.9999192,92.71475409836064,0.0
90,1.0,1,0.9999192,-60.47754098360656,0.0
91,1.0,1,0.9999192,-27.329672131147547,0.0
92,1.0,1,0.9999192,47.36409836065573,0.0
93,1.0,1,0.9999192,-70.31262295081967,0.0
94,1.0,1,0.9999192,-79.41918032786886,0.0
95,1.0,1,0.9999192,18.587377049180326,0.0
96,1.0,1,0.9999192,-77.59786885245902,0.0
97,1.0,1,0.9999192,66.48786885245902,0.0
98,1.0,1,0.9999192,-18.223114754098376,0.0
99,1.0,1,0.9999192,-97.99655737704919,0.0
100,1.0,5,0.9999192,39.71459016393442,0.0
101,1.0,1,0.9999192,-27.693934426229518,0.0
102,1.0,1,0.9999192,76.86934426229507,0.0
103,1.0,1,0.9999192,-1.1027868852459193,0.0
104,1.0,1,0.9999192,57.56344262295081,0.0
105,1.0,1,0.9999192,38.07540983606557,0.0
106,1.0,1,0.9999192,60.11327868852458,0.0
107,1.0,1,0.9999192,-96.90377049180329,0.0
108,1.0,1,0.9999192,51.55311475409835,0.0
109,1.0,1,0.9999192,-86.15803278688524,0.0
110,1.0,5,0.9999192,10.209344262295081,0.0
111,1.0,1,0.9999192,73.59098360655737,0.0
112,1.0,1,0.9999192,-65.75934426229509,0.0
113,1.0,1,0.9999192,12.2127868852459,0.0
114,1.0,1,0.9999192,87.61508196721311,0.0
115,1.0,1,0.9999192,41.17163934426229,0.0
116,1.0,1,0.9999192,-64.30229508196722,0.0
117,1.0,1,0.9999192,38.62180327868852,0.0
118,1.0,5,0.9999192,37.89327868852458,0.0
119,1.0,1,0.9999192,-97.08590163934426,0.0
120,1.0,1,0.9999192,-31.518688524590175,0.0
121,1.0,1,0.9999192,75.41229508196722,0.0
122,1.0,1,0.9999192,63.93803278688524,0.0
123,1.0,1,0.9999192,7.65950819672131,0.0
124,1.0,1,0.9999192,-57.19918032786886,0.0
125,1.0,1,0.9999192,25.690491803278686,0.0
126,1.0,1,0.9999192,-44.08573770491804,0.0
127,1.0,1,0.9999192,55.55999999999999,0.0
128,1.0,1,0.9999192,5.291803278688524,0.0
129,1.0,1,0.9999192,20.590819672131147,0.0
130,1.0,1,0.9999192,-72.68032786885246,0.0
131,1.0,1,0.9999192,81.60475409836066,0.0
132,1.0,1,0.9999192,80.69409836065573,0.0
133,1.0,1,0.9999192,-29.333114754098375,0.0
134,1.0,1,0.9999192,75.95868852459016,0.0
135,1.0,1,0.9999192,4.56327868852459,0.0
136,1.0,1,0.9999192,68.67344262295082,0.0
137,1.0,1,0.9999192,-43.53934426229509,0.0
138,1.0,1,0.9999192,27.87606557377049,0.0
139,1.0,1,0.9999192,-22.047868852459032,0.0
140,1.0,1,0.9999192,-75.04803278688524,0.0
141,1.0,1,0.9999192,-4.7454098360655905,0.0
142,1.0,1,0.9999192,-59.20262295081967,0.0
143,1.0,1,0.9999192,99.45360655737704,0.0
144,1.0,1,0.9999192,21.501475409836065,0.0
145,1.0,1,0.9999192,86.34016393442623,0.0
146,1.0,1,0.9999192,-15.491147540983619,0.0
147,1.0,1,0.9999192,40.44311475409835,0.0
148,1.0,1,0.9999192,10.391475409836064,0.0
149,1.0,1,0.9999192,-61.206065573770495,0.0
150,1.0,1,0.9999192,47.728360655737696,0.0
151,1.0,1,0.9999192,2.195573770491803,0.0
152,1.0,1,0.9999192,89.9827868852459,0.0
153,1.0,1,0.9999192,-45.360655737704924,0.0
154,1.0,1,0.9999192,20.77295081967213,0.0
155,1.0,1,0.9999192,-59.38475409836066,0.0
156,1.0,1,0.9999192,20.408688524590165,0.0
157,1.0,1,0.9999192,-8.570163934426247,0.0
158,1.0,1,0.9999192,-4.927540983606562,0.0
159,1.0,1,0.9999192,67.21639344262294,0.0
160,1.0,1,0.9999192,55.01360655737704,0.0
161,1.0,1,0.9999192,37.164754098360646,0.0
162,1.0,1,0.9999192,6.384590163934425,0.0
163,1.0,5,0.9999192,58.65622950819671,0.0
164,1.0,1,0.9999192,93.98967213114753,0.0
165,1.0,1,0.9999192,-71.76967213114754,0.0
166,1.0,1,0.9999192,35.525573770491796,0.0
167,1.0,1,0.9999192,-32.79360655737706,0.0
168,1.0,1,0.9999192,-52.64590163934427,0.0
169,1.0,1,0.9999192,66.67,0.0
170,1.0,1,0.9999192,-58.474098360655745,0.0
171,1.0,1,0.9999192,-72.13393442622952,0.0
172,1.0,1,0.9999192,-7.841639344262305,0.0
173,1.0,1,0.9999192,-82.69754098360656,0.0
174,1.0,1,0.9999192,-67.21639344262294,0.0
175,1.0,1,0.9999192,-9.298688524590176,0.0
176,1.0,1,0.9999192,-32.2472131147541,0.0
177,1.0,1,0.9999192,-44.814262295081974,0.0
178,1.0,1,0.9999192,-14.216229508196733,0.0
179,1.0,1,0.9999192,51.91737704918032,0.0
180,1.0,1,0.9999192,-51.91737704918033,0.0
181,1.0,1,0.9999192,-98.54295081967213,0.0
182,1.0,1,0.9999192,77.59786885245902,0.0
183,1.0,1,0.9999192,-68.12704918032787,0.0
184,1.0,1,0.9999192,-70.49475409836066,0.0
185,1.0,1,0.9999192,-80.32983606557377,0.0
186,1.0,1,0.9999192,41.53590163934425,0.0
187,1.0,1,0.9999192,0.9206557377049179,0.0
188,1.0,1,0.9999192,-1.8313114754098478,0.0
189,1.0,1,0.9999192,38.25754098360655,0.0
190,1.0,1,0.9999192,-64.66655737704919,0.0
191,1.0,1,0.9999192,-21.137213114754104,0.0
192,1.0,1,0.9999192,40.807377049180324,0.0
193,1.0,1,0.9999192,85.61163934426229,0.0
194,1.0,1,0.9999192,0.5563934426229508,0.0
195,1.0,1,0.9999192,-53.3744262295082,0.0
196,1.0,1,0.9999192,74.3195081967213,0.0
197,1.0,1,0.9999192,-93.44327868852459,0.0
198,1.0,1,0.9999192,-36.61836065573771,0.0
199,1.0,1,0.9999192,79.9655737704918,0.0
200,1.0,1,0.9999192,-55.377868852459024,0.0
201,1.0,1,0.9999192,-4.199016393442633,0.0
202,1.0,1,0.9999192,68.8555737704918,0.0
203,1.0,1,0.9999192,45.36065573770491,0.0
204,1.0,5,0.9999192,61.20606557377048,0.0
205,1.0,1,0.9999192,91.62196721311474,0.0
206,1.0,1,0.9999192,-81.96901639344263,0.0
207,1.0,1,0.9999192,56.106393442622945,0.0
208,1.0,1,0.9999192,-48.27475409836066,0.0
209,1.0,1,0.9999192,-69.21983606557377,0.0
210,1.0,1,0.9999192,-76.32295081967213,0.0
211,1.0,1,0.9999192,76.32295081967213,0.0
212,1.0,1,0.9999192,-83.24393442622952,0.0
213,1.0,1,0.9999192,54.46721311475409,0.0
214,1.0,1,0.9999192,92.53262295081967,0.0
215,1.0,1,0.9999192,-14.762622950819676,0.0
216,1.0,1,0.9999192,46.99983606557376,0.0
217,1.0,1,0.9999192,38.8039344262295,0.0
218,1.0,1,0.9999192,-98.36081967213114,0.0
219,1.0,1,0.9999192,-42.2644262295082,0.0
220,1.0,1,0.9999192,17.858852459016394,0.0
221,1.0,1,0.9999192,82.33327868852459,0.0
222,1.0,1,0.9999192,36.25409836065573,0.0
223,1.0,1,0.9999192,-72.86245901639344,0.0
224,1.0,1,0.9999192,42.0822950819672,0.0
225,1.0,1,0.9999192,-21.68360655737706,0.0
226,1.0,1,0.9999192,48.821147540983596,0.0
227,1.0,1,0.9999192,-92.71475409836066,0.0
228,1.0,1,0.9999192,-57.563442622950824,0.0
229,1.0,1,0.9999192,-26.601147540983618,0.0
230,1.0,1,0.9999192,77.96213114754097,0.0
231,1.0,1,0.9999192,-35.52557377049182,0.0
232,1.0,1,0.9999192,90.52918032786884,0.0
233,1.0,1,0.9999192,-21.865737704918047,0.0
234,1.0,1,0.9999192,-63.209508196721316,0.0
235,1.0,1,0.9999192,57.381311475409824,0.0
236,1.0,1,0.9999192,29.333114754098357,0.0
237,1.0,1,0.9999192,-11.484262295081976,0.0
238,1.0,1,0.9999192,-84.15459016393443,0.0
239,1.0,1,0.9999192,-99.81786885245901,0.0
240,1.0,1,0.9999192,10.755737704918031,0.0
241,1.0,1,0.9999192,-90.52918032786886,0.0
242,1.0,1,0.9999192,62.1167213114754,0.0
243,1.0,1,0.9999192,2.55983606557377,0.0
244,1.0,1,0.9999192,48.09262295081967,0.0
245,1.0,5,0.9999192,67.94491803278689,0.0
246,1.0,1,0.9999192,-24.96196721311476,0.0
247,1.0,1,0.9999192,57.199180327868845,0.0
248,1.0,1,0.9999192,-39.53245901639345,0.0
249,1.0,1,0.9999192,-42.81081967213115,0.0
250,1.0,1,0.9999192,-3.1062295081967335,0.0
251,1.0,1,0.9999192,90.34704918032786,0.0
252,1.0,1,0.9999192,-7.113114754098376,0.0
253,1.0,1,0.9999192,30.061639344262293,0.0
254,1.0,1,0.9999192,87.06868852459016,0.0
255,1.0,1,0.9999192,-49.18540983606558,0.0
256,1.0,1,0.9999192,-23.687049180327875,0.0
257,1.0,1,0.9999192,-46.63557377049181,0.0
258,1.0,1,0.9999192,71.95180327868852,0.0
259,1.0,1,0.9999192,-75.23016393442623,0.0
260,1.0,1,0.9999192,-77.23360655737704,0.0
261,1.0,1,0.9999192,42.992950819672124,0.0
262,1.0,1,0.9999192,20.044426229508197,0.0
263,1.0,1,0.9999192,32.06508196721311,0.0
264,1.0,1,0.9999192,-58.83836065573771,0.0
265,1.0,1,0.9999192,46.27131147540983,0.0
266,1.0,1,0.9999192,3.834754098360655,0.0
267,1.0,1,0.9999192,-22.41213114754099,0.0
268,1.0,1,0.9999192,22.594262295081965,0.0
269,1.0,1,0.9999192,-65.5772131147541,0.0
270,1.0,1,0.9999192,-22.77639344262296,0.0
271,1.0,1,0.9999192,88.52573770491803,0.0
272,1.0,1,0.9999192,-97.8144262295082,0.0
273,1.0,1,0.9999192,-61.93459016393443,0.0
274,1.0,1,0.9999192,71.76967213114754,0.0
275,1.0,1,0.9999192,-19.315901639344276,0.0
276,1.0,1,0.9999192,68.12704918032786,0.0
277,1.0,1,0.9999192,-49.91393442622952,0.0
278,1.0,1,0.9999192,96.5395081967213,0.0
279,1.0,1,0.9999192,30.79016393442623,0.0
280,1.0,1,0.9999192,12.759180327868851,0.0
281,1.0,1,0.9999192,-75.41229508196722,0.0
282,1.0,1,0.9999192,-82.33327868852459,0.0
283,1.0,1,0.9999192,-99.27147540983607,0.0
284,1.0,1,0.9999192,-14.034098360655747,0.0
285,1.0,1,0.9999192,36.618360655737696,0.0
286,1.0,1,0.9999192,14.944754098360654,0.0
287,1.0,1,0.9999192,-54.4672131147541,0.0
288,1.0,1,0.9999192,1.2849180327868852,0.0
289,1.0,1,0.9999192,-98.17868852459016,0.0
290,1.0,1,0.9999192,-67.7627868852459,0.0
291,1.0,1,0.9999192,-23.322786885245904,0.0
292,1.0,1,0.9999192,-22.230000000000004,0.0
293,1.0,1,0.9999192,83.60819672131147,0.0
294,1.0,1,0.9999192,73.95524590163934,0.0
295,1.0,1,0.9999192,-13.123442622950833,0.0
296,1.0,1,0.9999192,84.88311475409836,0.0
297,1.0,1,0.9999192,69.21983606557377,0.0
298,1.0,1,0.9999192,-34.25065573770493,0.0
299,1.0,1,0.9999192,25.326229508196718,0.0
300,1.0,1,0.9999192,22.23,0.0
301,1.0,1,0.9999192,-33.34,0.0
302,1.0,1,0.9999192,82.87967213114753,0.0
303,1.0,1,0.9999192,41.71803278688524,0.0
304,1.0,5,0.9999192,48.274754098360646,0.0
305,1.0,1,0.9999192,3.1062295081967206,0.0
306,1.0,1,0.9999192,-46.817704918032796,0.0
307,1.0,1,0.9999192,60.841803278688516,0.0
308,1.0,1,0.9999192,63.2095081967213,0.0
309,1.0,5,0.9999192,88.70786885245901,0.0
310,1.0,1,0.9999192,13.851967213114753,0.0
311,1.0,5,0.9999192,27.32967213114754,0.0
312,1.0,1,0.9999192,-52.46377049180328,0.0
313,1.0,1,0.9999192,5.8381967213114745,0.0
314,1.0,1,0.9999192,91.80409836065573,0.0
315,1.0,1,0.9999192,-4.381147540983619,0.0
316,1.0,1,0.9999192,-78.8727868852459,0.0
317,1.0,1,0.9999192,-63.02737704918033,0.0
318,1.0,1,0.9999192,8.388032786885244,0.0
319,1.0,1,0.9999192,-96.17524590163934,0.0
320,1.0,1,0.9999192,52.0995081967213,0.0
321,1.0,1,0.9999192,38.98606557377048,0.0
322,1.0,1,0.9999192,-18.76950819672132,0.0
323,1.0,1,0.9999192,-1.6491803278688622,0.0
324,1.0,5,0.9999192,32.793606557377046,0.0
325,1.0,1,0.9999192,-11.848524590163947,0.0
326,1.0,1,0.9999192,63.75590163934425,0.0
327,1.0,1,0.9999192,75.77655737704917,0.0
328,1.0,1,0.9999192,83.06180327868852,0.0
329,1.0,1,0.9999192,-28.422459016393447,0.0
330,1.0,1,0.9999192,-82.87967213114754,0.0
331,1.0,1,0.9999192,-16.58393442622952,0.0
332,1.0,1,0.9999192,65.03081967213114,0.0
333,1.0,1,0.9999192,-50.82459016393443,0.0
334,1.0,1,0.9999192,71.40540983606557,0.0
335,1.0,1,0.9999192,9.66295081967213,0.0
336,1.0,1,0.9999192,-54.10295081967214,0.0
337,1.0,1,0.9999192,-81.24049180327869,0.0
338,1.0,1,0.9999192,-94.53606557377049,0.0
339,1.0,1,0.9999192,-25.144098360655747,0.0
340,1.0,1,0.9999192,-0.01,0.0
341,1.0,1,0.9999192,33.339999999999996,0.0
342,1.0,1,0.9999192,-54.64934426229509,0.0
343,1.0,1,0.9999192,-46.453442622950824,0.0
344,1.0,1,0.9999192,-10.391475409836076,0.0
345,1.0,1,0.9999192,-25.326229508196732,0.0
346,1.0,1,0.9999192,-81.78688524590164,0.0
347,1.0,1,0.9999192,26.236885245901636,0.0
348,1.0,1,0.9999192,-46.999836065573774,0.0
349,1.0,1,0.9999192,-76.50508196721312,0.0
350,1.0,1,0.9999192,28.058196721311475,0.0
351,1.0,1,0.9999192,7.477377049180327,0.0
352,1.0,1,0.9999192,-8.752295081967219,0.0
353,1.0,1,0.9999192,33.886393442622946,0.0
354,1.0,1,0.9999192,54.83147540983606,0.0
355,1.0,1,0.9999192,-41.35377049180329,0.0
356,1.0,1,0.9999192,79.60131147540983,0.0
357,1.0,1,0.9999192,89.25426229508196,0.0
358,1.0,1,0.9999192,70.13049180327869,0.0
359,1.0,1,0.9999192,72.49819672131147,0.0
360,1.0,1,0.9999192,19.68016393442623,0.0
361,1.0,1,0.9999192,-86.52229508196721,0.0
362,1.0,1,0.9999192,-84.70098360655737,0.0
363,1.0,1,0.9999192,-81.05836065573772,0.0
364,1.0,1,0.9999192,10.573606557377047,0.0
365,1.0,1,0.9999192,91.25770491803279,0.0
366,1.0,1,0.9999192,-43.90360655737705,0.0
367,1.0,1,0.9999192,59.56688524590163,0.0
368,1.0,1,0.9999192,97.26803278688524,0.0
369,1.0,1,0.9999192,-68.49131147540984,0.0
370,1.0,1,0.9999192,-9.11655737704919,0.0
371,1.0,1,0.9999192,19.13377049180328,0.0
372,1.0,1,0.9999192,32.61147540983606,0.0
373,1.0,1,0.9999192,-70.85901639344263,0.0
374,1.0,1,0.9999192,23.86918032786885,0.0
375,1.0,1,0.9999192,-13.669836065573776,0.0
376,1.0,1,0.9999192,-63.755901639344266,0.0
377,1.0,1,0.9999192,-2.1955737704918192,0.0
378,1.0,1,0.9999192,100.0,0.0
379,1.0,1,0.9999192,12.577049180327867,0.0
380,1.0,1,0.9999192,47.54622950819672,0.0
381,1.0,1,0.9999192,50.09606557377048,0.0
382,1.0,1,0.9999192,-10.573606557377062,0.0
383,1.0,1,0.9999192,-43.3572131147541,0.0
384,1.0,1,0.9999192,-87.7972131147541,0.0
385,1.0,1,0.9999192,66.12360655737704,0.0
386,1.0,5,0.9999192,36.80049180327868,0.0
387,1.0,1,0.9999192,96.35737704918031,0.0
388,1.0,1,0.9999192,58.47409836065573,0.0
389,1.0,1,0.9999192,-2.0134426229508335,0.0
390,1.0,1,0.9999192,-65.94147540983607,0.0
391,1.0,1,0.9999192,-16.03754098360656,0.0
392,1.0,1,0.9999192,63.39163934426229,0.0
393,1.0,1,0.9999192,-17.130327868852476,0.0
394,1.0,1,0.9999192,-95.08245901639344,0.0
395,1.0,1,0.9999192,-31.882950819672146,0.0
396,1.0,1,0.9999192,-35.161311475409846,0.0
397,1.0,1,0.9999192,-65.39508196721312,0.0
398,1.0,1,0.9999192,66.30573770491803,0.0
399,1.0,1,0.9999192,-37.71114754098362,0.0
400,1.0,1,0.9999192,-14.944754098360661,0.0
401,1.0,1,0.9999192,-45.17852459016394,0.0
402,1.0,1,0.9999192,49.54967213114753,0.0
403,1.0,1,0.9999192,85.97590163934426,0.0
404,1.0,1,0.9999192,-92.1683606557377,0.0
405,1.0,1,0.9999192,-31.70081967213116,0.0
406,1.0,1,0.9999192,-91.43983606557377,0.0
407,1.0,5,0.9999192,60.65967213114753,0.0
408,1.0,1,0.9999192,19.498032786885243,0.0
409,1.0,1,0.9999192,24.051311475409836,0.0
410,1.0,1,0.9999192,91.98622950819671,0.0
411,1.0,1,0.9999192,75.59442622950819,0.0
412,1.0,1,0.9999192,-49.73180327868853,0.0
413,1.0,1,0.9999192,21.683606557377047,0.0
414,1.0,1,0.9999192,-29.879508196721318,0.0
415,1.0,1,0.9999192,34.068524590163925,0.0
416,1.0,1,0.9999192,-58.29196721311476,0.0
417,1.0,1,0.9999192,-37.16475409836066,0.0
418,1.0,1,0.9999192,7.841639344262294,0.0
419,1.0,1,0.9999192,92.1683606557377,0.0
420,1.0,1,0.9999192,34.61491803278688,0.0
421,1.0,1,0.9999192,15.491147540983604,0.0
422,1.0,1,0.9999192,-69.76622950819673,0.0
423,1.0,1,0.9999192,-62.663114754098366,0.0
424,1.0,1,0.9999192,25.144098360655736,0.0
425,1.0,1,0.9999192,44.996393442622946,0.0
426,1.0,1,0.9999192,9.845081967213114,0.0
427,1.0,1,0.9999192,59.931147540983595,0.0
428,1.0,1,0.9999192,-28.604590163934432,0.0
429,1.0,1,0.9999192,-60.29540983606558,0.0
430,1.0,5,0.9999192,18.22311475409836,0.0
431,1.0,1,0.9999192,87.43295081967213,0.0
432,1.0,1,0.9999192,73.2267213114754,0.0
433,1.0,1,0.9999192,-21.501475409836075,0.0
434,1.0,1,0.9999192,-15.673278688524604,0.0
435,1.0,1,0.9999192,-51.55311475409837,0.0
436,1.0,1,0.9999192,1.4670491803278687,0.0
437,1.0,1,0.9999192,-56.28852459016394,0.0
438,1.0,1,0.9999192,-33.704262295081975,0.0
439,1.0,1,0.9999192,-47.364098360655746,0.0
440,1.0,1,0.9999192,-91.80409836065574,0.0
441,1.0,1,0.9999192,-23.50491803278689,0.0
442,1.0,1,0.9999192,39.35032786885245,0.0
443,1.0,1,0.9999192,65.5772131147541,0.0
444,1.0,1,0.9999192,12.941311475409835,0.0
445,1.0,1,0.9999192,14.216229508196719,0.0
446,1.0,1,0.9999192,-92.89688524590164,0.0
447,1.0,1,0.9999192,28.42245901639344,0.0
448,1.0,1,0.9999192,94.71819672131147,0.0
449,1.0,1,0.9999192,-73.4088524590164,0.0
450,1.0,1,0.9999192,-40.44311475409837,0.0
451,1.0,1,0.9999192,5.4739344262295075,0.0
452,1.0,1,0.9999192,-81.42262295081967,0.0
453,1.0,1,0.9999192,-47.72836065573771,0.0
454,1.0,1,0.9999192,-38.986065573770496,0.0
455,1.0,5,0.9999192,43.72147540983606,0.0
456,1.0,1,0.9999192,-97.45016393442623,0.0
457,1.0,1,0.9999192,72.31606557377049,0.0
458,1.0,1,0.9999192,99.08934426229507,0.0
459,1.0,5,0.9999192,81.0583606557377,0.0
460,1.0,1,0.9999192,52.82803278688524,0.0
461,1.0,1,0.9999192,53.1922950819672,0.0
462,1.0,1,0.9999192,81.24049180327869,0.0
463,1.0,1,0.9999192,-96.35737704918033,0.0
464,1.0,1,0.9999192,-74.31950819672132,0.0
465,1.0,1,0.9999192,54.102950819672124,0.0
466,1.0,1,0.9999192,6.930983606557376,0.0
467,1.0,1,0.9999192,97.99655737704917,0.0
468,1.0,1,0.9999192,-4.563278688524605,0.0
469,1.0,1,0.9999192,55.742131147540974,0.0
470,1.0,1,0.9999192,-76.14081967213116,0.0
471,1.0,1,0.9999192,-30.061639344262304,0.0
472,1.0,1,0.9999192,-76.6872131147541,0.0
473,1.0,1,0.9999192,92.89688524590163,0.0
474,1.0,1,0.9999192,-81.60475409836066,0.0
475,1.0,1,0.9999192,-46.271311475409846,0.0
476,1.0,1,0.9999192,49.00327868852458,0.0
477,1.0,1,0.9999192,23.3227868852459,0.0
478,1.0,1,0.9999192,-66.48786885245903,0.0
479,1.0,1,0.9999192,15.30901639344262,0.0
480,1.0,1,0.9999192,11.484262295081965,0.0
481,1.0,1,0.9999192,94.17180327868851,0.0
482,1.0,1,0.9999192,61.75245901639343,0.0
483,1.0,1,0.9999192,-53.55655737704919,0.0
484,1.0,1,0.9999192,64.30229508196722,0.0
485,1.0,1,0.9999192,77.41573770491803,0.0
486,1.0,1,0.9999192,-15.126885245901647,0.0
487,1.0,1,0.9999192,57.745573770491795,0.0
488,1.0,1,0.9999192,53.556557377049174,0.0
489,1.0,1,0.9999192,-77.05147540983607,0.0
490,1.0,1,0.9999192,12.030655737704917,0.0
491,1.0,1,0.9999192,78.50852459016393,0.0
492,1.0,1,0.9999192,-22.594262295081975,0.0
493,1.0,1,0.9999192,31.700819672131146,0.0
494,1.0,1,0.9999192,-68.30918032786886,0.0
495,1.0,1,0.9999192,-62.84524590163935,0.0
496,1.0,1,0.9999192,-45.907049180327874,0.0
497,1.0,1,0.9999192,-41.90016393442624,0.0
498,1.0,1,0.9999192,-75.95868852459017,0.0
499,1.0,1,0.9999192,30.97229508196721,0.0
500,1.0,5,0.9999192,91.43983606557376,0.0
501,1.0,5,0.9999192,80.87622950819672,0.0
502,1.0,1,0.9999192,-78.14426229508197,0.0
503,1.0,1,0.9999192,-40.0788524590164,0.0
504,1.0,1,0.9999192,-71.95180327868853,0.0
505,1.0,1,0.9999192,29.87950819672131,0.0
506,1.0,1,0.9999192,43.90360655737704,0.0
507,1.0,1,0.9999192,-28.24032786885246,0.0
508,1.0,1,0.9999192,74.68377049180327,0.0
509,1.0,1,0.9999192,78.14426229508196,0.0
510,1.0,1,0.9999192,-93.07901639344263,0.0
511,1.0,1,0.9999192,24.779836065573768,0.0
512,1.0,1,0.9999192,35.34344262295081,0.0
513,1.0,1,0.9999192,56.47065573770491,0.0
514,1.0,1,0.9999192,24.961967213114754,0.0
515,1.0,1,0.9999192,53.92081967213114,0.0
516,1.0,1,0.9999192,45.90704918032786,0.0
517,1.0,1,0.9999192,0.1921311475409836,0.0
518,1.0,1,0.9999192,-5.656065573770505,0.0
519,1.0,1,0.9999192,-86.7044262295082,0.0
520,1.0,5,0.9999192,24.233442622950818,0.0
521,1.0,1,0.9999192,34.432786885245896,0.0
522,1.0,1,0.9999192,93.07901639344261,0.0
523,1.0,1,0.9999192,90.89344262295081,0.0
524,1.0,1,0.9999192,-60.84180327868853,0.0
525,1.0,1,0.9999192,-98.9072131147541,0.0
526,1.0,1,0.9999192,-43.721475409836074,0.0
